"Canton ID",Canton,"SFO Commune ID",Commune,Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,Church,Canton,Commune,Church
10,FR,2130,Crésuz,96,67,9,8,0,100,67,20,8,0,100,67,8.107000000000001,100,67,8.213000000000001
10,FR,2011,"Cugy (FR)",96,85,9,8.5,0,100,85,20,11,0,100,85,8.866,100,85,10
10,FR,2051,Delley-Portalban,96,49.9,9,8,0,100,49.9,20,8,0,100,49.9,8,100,49.9,8.405000000000001
10,FR,2293,Düdingen,96,82,10,8,0,100,82,15,10,0,100,82,8.348,100,82,10.000000000000002
10,FR,2131,Echarlens,96,70,9,8,0,100,70,20,8,0,100,70,5.247,100,70,5.309
10,FR,2054,Estavayer,96,84,9,8.5,0,100,84,20,11,0,100,84,8.842,100,84,10
10,FR,2194,Ferpicloz,96,55,9,8,0,100,55,10,8,0,100,55,8.131,100,55,8.131
10,FR,2196,Fribourg,96,80,9,6,0,100,80,10,18,0,100,80,10,100,80,10
10,FR,2258,Fräschels,96,75,9.5,8,0,100,75,9.5,8,0,100,75,9.34,100,75,9.34
10,FR,2016,Fétigny,96,86,9,10,0,100,86,20,15,0,100,85.6,9.671,100,85.6,10
10,FR,2236,Gibloux,96,82,9,9,0,100,82,10,10,0,100,82,9.054,100,82,10
10,FR,2294,Giffers,96,85.9,11.5,9,0,100,85.9,20,9,0,100,85.9,9.096,100,85.9,9.096
10,FR,2197,Givisiez,96,70,9,4,0,100,70,10,15,0,100,70,5.485,100,70,10
10,FR,2022,Gletterens,96,68.9,9,8,0,100,68.9,20,8,0,100,68.9,8,100,68.9,8.67
10,FR,2134,Grandvillard,96,80,9,10,0,100,80,20,20,0,100,80,9.967,100,80,10.000000000000002
10,FR,2328,"Granges (Veveyse)",96,84,10,8,0,100,84,20,8,0,100,81,8.46,100,81,8.46
10,FR,2198,Granges-Paccot,96,67.8,9,4,0,100,67.8,10,15,0,100,67.8,5.481999999999999,100,67.8,10
10,FR,2079,Grangettes,96,85,10,12,0,100,85,20,12,0,100,85,8.146,100,85,8.146
10,FR,2261,Greng,96,32,10,8,0,100,32,10,8,0,100,32,9.38,100,32,9.38
10,FR,2239,Grolley-Ponthaux,96,80,9,10,0,100,80,10,10,0,100,80,10,100,80,10
10,FR,2135,Gruyères,96,80,9,8,0,100,80,20,8,0,100,75.6,8.068,100,75.6,8.136000000000001
10,FR,2262,Gurmels,96,80,11.5,12,0,100,80,11.5,20,0,100,80,10,100,80,10
10,FR,2121,Haut-Intyamon,96,97,9,10,0,100,97,20,10,0,100,97,9.926,100,97,10
10,FR,2233,"Hauterive (FR)",96,74,9,7,0,100,74,10,7,0,100,74,8.159,100,74,8.159
10,FR,2137,Hauteville,96,77.7,9,8,0,100,77.7,20,8,0,100,77.7,8.1,100,77.7,8.200000000000001
10,FR,2296,Heitenried,96,78,10,14,0,100,78,10,14,0,100,78,10,100,78,10
10,FR,2138,Jaun,96,100,9,15,0,100,100,20,10,0,100,100,5.194999999999999,100,100,10
10,FR,2265,Kerzers,96,79,9.5,8,0,100,79,9.5,8,0,100,79,9.207,100,79,9.207
10,FR,2266,Kleinbösingen,96,75,11.5,12,0,100,75,11.5,20,0,100,75,10,100,75,10
10,FR,2234,"La Brillaz",96,85,9,8,0,100,85,10,8,0,100,85,8.126,100,85,8.126
10,FR,2149,"La Roche",96,85,9,10,0,100,85,20,10,0,100,100,9.957,100,100,10
10,FR,2235,"La Sonnaz",96,76,9,8,0,100,76,10,15,0,100,100,8.174,100,100,10
10,FR,2338,"La Verrerie",96,83,10,10,0,100,83,20,10,0,100,83,10,100,83,10
10,FR,2067,"Le Châtelard",96,90,10,12,0,100,90,20,12,0,100,55,8.038,100,55,8.038
10,FR,2337,"Le Flon",96,93.8,10,10,0,100,93.8,20,10,0,100,93.8,10,100,93.8,10
10,FR,2220,"Le Mouret",96,84.5,9,7,0,100,84.5,10,19,0,100,84.5,10,100,84.5,10
10,FR,2145,"Le Pâquier (FR)",96,80,9,6,0,100,80,20,6,0,100,79.7,8.089,100,79.7,8.179
10,FR,2050,"Les Montets",96,77.4,9,8.5,0,100,77.4,20,11,0,100,77.4,8.859,100,77.4,10.001
10,FR,2025,"Lully (FR)",96,80,9,8.5,0,100,80,20,11,0,100,80,8.8,100,80,10
10,FR,2206,Marly,96,89,9,6,0,100,89,10,17,0,100,89,10,100,89,8.217
10,FR,2140,Marsens,96,75,9,7,0,100,75,20,7,0,100,75,4.317,100,75,4.38
10,FR,2086,Massonnens,96,91.2,10,12,0,100,91.2,20,12,0,100,86.9,8.033,100,86.9,8.033
10,FR,2208,Matran,96,65,9,4.5,0,100,65,10,15,0,100,80,8.152000000000001,100,80,10
10,FR,2271,Meyriez,96,52.3,10,8,0,100,52.3,10,8,0,100,52.3,9.393,100,52.3,9.393
10,FR,2272,Misery-Courtion,96,88,11.5,10,0,100,88,11.5,10,0,100,92.6,10,100,92.6,10
10,FR,2284,Mont-Vully,96,58,10,8,0,100,58,10,8,0,100,58,0,100,58,0
10,FR,2029,"Montagny (FR)",96,83.6,9,9,0,100,83.6,20,9,0,100,79.2,8.889,100,79.2,9.112
10,FR,2143,Morlon,96,84.3,9,10,0,100,84.3,20,10,0,100,88.1,9.937000000000001,100,88.1,10
10,FR,2274,Muntelier,96,58,9,8,0,100,58,9,8,0,100,58,8.704,100,58,8.704
10,FR,2275,Murten,96,62,9,8,0,100,62,9,8,0,100,62,8.613,100,62,8.613
10,FR,2027,Ménières,96,88.1,9,10,0,100,88.1,20,15,0,100,88.1,9.741,100,88.1,10
10,FR,2087,"Mézières (FR)",96,85,10,8,0,100,85,20,10,0,100,83,10,100,83,10
10,FR,2211,"Neyruz (FR)",96,81,9,7,0,100,81,10,18,0,100,81,8.169,100,81,10.000000000000002
10,FR,2035,Nuvilly,96,87.9,9,8.5,0,100,87.9,20,11,0,100,87.9,8.869,100,87.9,10
10,FR,2216,Pierrafortscha,96,78,9,6,0,100,78,10,17,0,100,75,10,100,75,8.481
10,FR,2299,Plaffeien,96,92,11.5,12,0,100,92,20,20,0,100,90,10,100,90,10
10,FR,2300,Plasselb,96,95,11.5,12,0,100,95,20,20,0,100,95,10.001000000000001,100,95,10.001000000000001
10,FR,2122,Pont-en-Ogoz,96,75,9,6,0,100,75,20,9,0,100,75,8.084,100,75,8.168000000000001
10,FR,2147,Pont-la-Ville,96,75,9,9,0,100,75,20,15,0,100,75,9.966000000000001,100,75,10
10,FR,2237,Prez,96,80,9,10,0,100,80,10,10,0,100,80,10,100,80,10
10,FR,2038,Prévondavaux,96,90.3,9,8.5,0,100,90.3,20,11,0,100,90.3,8.596,100,90.3,10
10,FR,2301,Rechthalten,96,86,11.5,12,0,100,86,20,20,0,100,86,10,100,86,10
10,FR,2333,Remaufens,96,88,10,9,0,100,88,20,20,0,100,88,10,100,88,10
10,FR,2148,Riaz,96,73,9,7,0,100,73,20,10,0,100,73,7.099,100,73,10
10,FR,2276,"Ried bei Kerzers",96,72.5,9,8,0,100,72.5,9,8,0,100,72.5,8.83,100,72.5,8.83
10,FR,2096,"Romont (FR)",96,90,10,8,0,100,90,20,20,0,100,90,8.164,100,90,10
10,FR,2097,Rue,96,77,10,11,0,100,77,20,15,0,100,48,10,100,48,10
10,FR,2041,"Saint-Aubin (FR)",96,80,9,6.5,0,100,80,20,6.5,0,100,80,6.773,100,80,7.138
10,FR,2335,"Saint-Martin (FR)",96,87,10,10,0,100,87,20,10,0,100,90,10.000000000000002,100,90,10.000000000000002
10,FR,2305,"Schmitten (FR)",96,77,10,10,0,100,77,10,10,0,100,72,8.373,100,72,8.373
10,FR,2336,Semsales,96,83,10,9,0,100,83,20,19,0,100,83,9.089,100,83,9.089
10,FR,2099,Siviriez,96,88,10,10,0,100,88,20,10,0,100,88,10,100,88,10
10,FR,2153,Sorens,96,73,9,7,0,100,73,20,17,0,100,78,7.087000000000001,100,78,7.131
10,FR,2303,"St. Silvester",96,95,11.5,10,0,100,95,20,20,0,100,95,10,100,95,10
10,FR,2304,"St. Ursen",96,75,10,10,0,100,75,10,20,0,100,75,10,100,75,18.233
10,FR,2044,Surpierre,96,88.7,9,11,0,100,88.7,20,20,0,100,84,9.668,100,84,10
10,FR,2152,Sâles,96,86,9,7,0,100,86,20,20,0,100,86,7.058999999999999,100,86,10
10,FR,2043,Sévaz,96,50,9,8.5,0,100,50,20,11,0,100,50,8.841000000000001,100,50,10
10,FR,2306,Tafers,96,75,10,10,0,100,75,10,20,0,100,75,10.000000000000002,100,75,10.000000000000002
10,FR,2307,Tentlingen,96,86,11.5,9,0,100,86,20,9,0,100,86,9.094,100,86,9.094
10,FR,2115,Torny,96,85,10,10,0,100,85,20,10,0,100,85,10,100,85,10
10,FR,2226,Treyvaux,96,80,9,9,0,100,80,10,9,0,100,80,9.032,100,80,9.032
10,FR,2308,Ueberstorf,96,87,10,10.5,0,100,87,15,15,0,100,89,10,100,89,10
10,FR,2278,Ulmiz,96,85,9,8,0,100,85,9,8,0,100,85,8.876000000000001,100,85,8.876000000000001
10,FR,2102,Ursy,96,77,10,7,0,100,77,20,20,0,100,77,10,100,77,10
10,FR,2163,Val-de-Charmey,96,89.8,9,8,0,100,89.8,20,18,0,100,89.8,0,100,89.8,0
10,FR,2045,Vallon,96,83,9,8,0,100,83,20,8,0,100,83,8,100,83,8.474
10,FR,2155,Vaulruz,96,79,9,10,0,100,79,20,20,0,100,79,9.958,100,79,10
10,FR,2228,Villars-sur-Glâne,96,63.9,9,5,0,100,63.9,10,18,0,100,69,5.494,100,69,10
10,FR,2230,Villarsel-sur-Marly,96,90,9,6,0,100,90,10,17,0,100,100,10,100,100,8.143
10,FR,2117,Villaz,96,85,10,8,0,100,85,20,20,0,100,85,8.135,100,85,10
10,FR,2114,Villorsonnens,96,80,10,9,0,100,80,20,10,0,100,80,9.091,100,80,10
10,FR,2160,Vuadens,96,82.8,9,6,0,100,82.8,20,16,0,100,82.8,8.055,100,82.8,10
10,FR,2113,Vuisternens-devant-Romont,96,88.4,10,10,0,100,88.4,20,12,0,100,88.4,10,100,88.4,10
10,FR,2309,Wünnewil-Flamatt,96,82,10,12,0,100,82,15,20,0,100,85.7,10,100,85.7,10
11,SO,2421,Aedermannsdorf,104,122,18,24,18,104,122,18,24,18,100,122,0,100,122,0
11,SO,2511,"Aeschi (SO)",104,120,15,15,19,104,120,15,15,19,100,120,0,100,120,0
11,SO,2541,"Balm bei Günsberg",104,100,16,18,19,104,100,16,18,19,100,100,0,100,100,0
11,SO,2422,Balsthal,104,125,18,18,18,104,125,18,18,18,100,125,0,100,125,0
11,SO,2612,"Beinwil (SO)",104,125,12.5,16,0,104,125,12.5,16,0,100,125,0,100,125,0
11,SO,2542,Bellach,104,125,16,16,19,104,125,16,16,19,100,125,0,100,125,0
11,SO,2543,Bettlach,104,99,12.5,17,19,104,99,12.5,17,19,100,99,0,100,99,0
11,SO,2513,Biberist,104,125,15.5,16,19,104,125,15.5,16,19,100,125,0,100,125,0
11,SO,2445,Biezwil,104,125,14,16,19,104,125,14,16,19,100,125,0,100,125,0
11,SO,2514,Bolken,104,145,15,15,19,104,145,15,15,19,100,145,0,100,145,0
11,SO,2571,Boningen,104,125,18,16,18,104,125,18,16,18,100,125,0,100,125,0
11,SO,2613,Breitenbach,104,113,12.5,18,0,104,113,12.5,18,0,100,113,0,100,113,0
11,SO,2465,Buchegg,104,110,15,16,19,104,110,15,16,19,100,110,0,100,110,0
11,SO,2611,Bärschwil,104,125,12.5,16,0,104,125,12.5,16,0,100,125,0,100,125,0
11,SO,2471,Bättwil,104,122,15,15,0,104,122,15,15,0,100,122,0,100,122,0
11,SO,2472,"Büren (SO)",104,125,11,17,0,104,125,11,17,0,100,125,0,100,125,0
11,SO,2614,Büsserach,104,111,12.5,13,0,104,111,12.5,13,0,100,111,0,100,111,0
11,SO,2516,Deitingen,104,122,15,18,19,104,122,15,18,19,100,122,0,100,122,0
11,SO,2517,Derendingen,104,128,15,18,19,104,128,15,18,19,100,128,0,100,128,0
11,SO,2473,Dornach,104,88,15,17,0,104,88,15,17,0,100,88,0,100,88,0
11,SO,2535,"Drei Höfe",104,122,15,16,19,104,122,15,16,19,100,122,0,100,122,0
11,SO,2573,Dulliken,104,119,18,18,18,104,119,18,18,18,100,119,0,100,119,0
11,SO,2572,Däniken,104,80,17,17,21,104,80,17,17,21,100,80,0,100,80,0
11,SO,2401,Egerkingen,104,112,18,18,18,104,112,18,18,18,100,112,0,100,112,0
11,SO,2574,Eppenberg-Wöschnau,104,99,17,18,21,104,99,17,18,21,100,99,0,100,99,0
11,SO,2503,"Erlinsbach (SO)",104,102,16,17,21,104,102,16,17,21,100,102,0,100,102,0
11,SO,2615,Erschwil,104,128,12.5,18,0,104,128,12.5,18,0,100,128,0,100,128,0
11,SO,2518,Etziken,104,130,15,15,19,104,130,15,15,19,100,130,0,100,130,0
11,SO,2616,Fehren,104,130,12.5,18,0,104,130,12.5,18,0,100,130,0,100,130,0
11,SO,2544,"Feldbrunnen-St. Niklaus",104,70,16,12,19,104,70,16,12,19,100,70,0,100,70,0
11,SO,2545,Flumenthal,104,125,16,18,19,104,125,16,18,19,100,125,0,100,125,0
11,SO,2575,Fulenbach,104,110,17,19,18,104,110,17,19,18,100,110,0,100,110,0
11,SO,2474,Gempen,104,117,15,17,0,104,117,15,17,0,100,117,0,100,117,0
11,SO,2519,Gerlafingen,104,125,15.5,16,19,104,125,15.5,16,19,100,125,0,100,125,0
11,SO,2546,Grenchen,104,114.9,12.5,17,19,104,114.9,12.5,17,19,100,114.9,0,100,114.9,0
11,SO,2576,Gretzenbach,104,118,17,17,21,104,118,17,17,21,100,118,0,100,118,0
11,SO,2617,Grindel,104,130,12.5,18,0,104,130,12.5,18,0,100,130,0,100,130,0
11,SO,2578,Gunzgen,104,113,18,18,18,104,113,18,18,18,100,113,0,100,113,0
11,SO,2547,Günsberg,104,120,16,18,19,104,120,16,18,19,100,120,0,100,120,0
11,SO,2520,Halten,104,120,15,16,19,104,120,15,16,19,100,120,0,100,120,0
11,SO,2491,Hauenstein-Ifenthal,104,125,18,18,18,104,125,18,18,18,100,125,0,100,125,0
11,SO,2424,Herbetswil,104,129,18,25,18,104,129,18,25,18,100,129,0,100,129,0
11,SO,2618,Himmelried,104,124,12.5,21,0,104,124,12.5,21,0,100,124,0,100,124,0
11,SO,2475,Hochwald,104,116,15,17,0,104,116,15,17,0,100,116,0,100,116,0
11,SO,2476,Hofstetten-Flüh,104,113,15,18,0,104,113,15,18,0,100,113,0,100,113,0
11,SO,2425,"Holderbank (SO)",104,132,18,21,18,104,132,18,21,18,100,132,0,100,132,0
11,SO,2523,Horriwil,104,120,15,16,19,104,120,15,16,19,100,120,0,100,120,0
11,SO,2548,Hubersdorf,104,127,16,18,19,104,127,16,18,19,100,127,0,100,127,0
11,SO,2579,Hägendorf,104,111,18,15,18,104,111,18,15,18,100,111,0,100,111,0
11,SO,2402,Härkingen,104,89,18,20,18,104,89,18,20,18,100,89,0,100,89,0
11,SO,2524,Hüniken,104,125,15,15,19,104,125,15,15,19,100,125,0,100,125,0
11,SO,2549,Kammersrohr,104,65,16,18,19,104,65,16,18,19,100,65,0,100,65,0
11,SO,2580,"Kappel (SO)",104,122,18,16,18,104,122,18,16,18,100,122,0,100,122,0
11,SO,2403,Kestenholz,104,117,14,20,18,104,117,14,20,18,100,117,0,100,117,0
11,SO,2492,Kienberg,104,129,10,21,21,104,129,10,21,21,100,129,0,100,129,0
11,SO,2619,Kleinlützel,104,129,8,16,0,104,129,8,16,0,100,129,0,100,129,0
11,SO,2525,Kriegstetten,104,119,15,16,19,104,119,15,16,19,100,119,0,100,119,0
11,SO,2550,Langendorf,104,119,16,20,19,104,119,16,20,19,100,119,0,100,119,0
11,SO,2426,Laupersdorf,104,126,18,16,18,104,126,18,16,18,100,126,0,100,126,0
11,SO,2526,Lohn-Ammannsegg,104,100,15.5,16,19,104,100,15.5,16,19,100,100,0,100,100,0
11,SO,2551,Lommiswil,104,127,16,20,19,104,127,16,20,19,100,127,0,100,127,0
11,SO,2493,Lostorf,104,113,17,18,21,104,113,17,18,21,100,113,0,100,113,0
11,SO,2527,Luterbach,104,123,15,19,19,104,123,15,19,19,100,123,0,100,123,0
11,SO,2464,Lüsslingen-Nennigkofen,104,125,15,16,19,104,125,15,16,19,100,125,0,100,125,0
11,SO,2455,Lüterkofen-Ichertswil,104,110,15,16,19,104,110,15,16,19,100,110,0,100,110,0
11,SO,2427,Matzendorf,104,130,18,20,18,104,130,18,20,18,100,130,0,100,130,0
11,SO,2620,Meltingen,104,123,12.5,18,0,104,123,12.5,18,0,100,123,0,100,123,0
11,SO,2457,Messen,104,113,14,16,19,104,113,14,16,19,100,113,0,100,113,0
11,SO,2477,Metzerlen-Mariastein,104,124,15,17,0,104,124,15,17,0,100,124,0,100,124,0
11,SO,2428,Mümliswil-Ramiswil,104,125,18,18,18,104,125,18,18,18,100,125,0,100,125,0
11,SO,2404,Neuendorf,104,118,18,20,18,104,118,18,20,18,100,118,0,100,118,0
11,SO,2405,Niederbuchsiten,104,107,18,18,18,104,107,18,18,18,100,107,0,100,107,0
11,SO,2495,Niedergösgen,104,105,17,19,21,104,105,17,19,21,100,105,0,100,105,0
11,SO,2478,"Nuglar-St. Pantaleon",104,126,11,14,0,104,126,11,14,0,100,126,0,100,126,0
11,SO,2621,Nunningen,104,124,12.5,16,0,104,124,12.5,16,0,100,124,0,100,124,0
11,SO,2406,Oberbuchsiten,104,107,18,20,18,104,107,18,20,18,100,107,0,100,107,0
11,SO,2553,"Oberdorf (SO)",104,120,16,20,19,104,120,16,20,19,100,120,0,100,120,0
11,SO,2528,Obergerlafingen,104,110,15.5,16,19,104,110,15.5,16,19,100,110,0,100,110,0
11,SO,2497,Obergösgen,104,122,17,19,21,104,122,17,19,21,100,122,0,100,122,0
11,SO,2529,Oekingen,104,122,15,16,19,104,122,15,16,19,100,122,0,100,122,0
11,SO,2407,Oensingen,104,111,14,14,18,104,111,14,14,18,100,111,0,100,111,0
11,SO,2581,Olten,104,108,18,18,18,104,108,18,18,18,100,108,0,100,108,0
11,SO,2530,Recherswil,104,120,15,16,19,104,120,15,16,19,100,120,0,100,120,0
11,SO,2582,"Rickenbach (SO)",104,105,18,15,18,104,105,18,15,18,100,105,0,100,105,0
11,SO,2554,Riedholz,104,115,16,12,19,104,115,16,12,19,100,115,0,100,115,0
11,SO,2479,Rodersdorf,104,125,15,15,0,104,125,15,15,0,100,125,0,100,125,0
11,SO,2555,Rüttenen,104,118,16,12,19,104,118,16,12,19,100,118,0,100,118,0
11,SO,2461,Schnottwil,104,124,14,16,19,104,124,14,16,19,100,124,0,100,124,0
11,SO,2583,Schönenwerd,104,115,17,18,21,104,115,17,18,21,100,115,0,100,115,0
11,SO,2480,Seewen,104,125,11,16,0,104,125,11,16,0,100,125,0,100,125,0
11,SO,2556,Selzach,104,108,16,20,19,104,108,16,20,19,100,108,0,100,108,0
11,SO,2601,Solothurn,104,107,16,21,19,104,107,16,21,19,100,107,0,100,107,0
11,SO,2584,Starrkirch-Wil,104,110,18,18,18,104,110,18,18,18,100,110,0,100,110,0
11,SO,2499,Stüsslingen,104,125,17,18,21,104,125,17,18,21,100,125,0,100,125,0
11,SO,2532,Subingen,104,128,15,20,19,104,128,15,20,19,100,128,0,100,128,0
11,SO,2500,Trimbach,104,125,18,18,18,104,125,18,18,18,100,125,0,100,125,0
11,SO,2463,Unterramsern,104,105,15,16,19,104,105,15,16,19,100,105,0,100,105,0
11,SO,2585,"Walterswil (SO)",104,125,18,22,21,104,125,18,22,21,100,125,0,100,125,0
11,SO,2586,"Wangen bei Olten",104,119,18,18,18,104,119,18,18,18,100,119,0,100,119,0
11,SO,2430,Welschenrohr-Gänsbrunnen,104,124,18,21,18,104,124,18,21,18,100,124,0,100,124,0
11,SO,2501,Winznau,104,121,18,21,18,104,121,18,21,18,100,121,0,100,121,0
11,SO,2502,"Wisen (SO)",104,125,18,18,18,104,125,18,18,18,100,125,0,100,125,0
11,SO,2481,Witterswil,104,110,15,15,0,104,110,15,15,0,100,110,0,100,110,0
11,SO,2408,Wolfwil,104,117,18,19,18,104,117,18,19,18,100,117,0,100,117,0
11,SO,2534,Zuchwil,104,118,15,15,19,104,118,15,15,19,100,118,0,100,118,0
11,SO,2622,Zullwil,104,139,12.5,16,0,104,139,12.5,16,0,100,139,0,100,139,0
12,BS,2701,Basel,50,50,8,8,8,50,50,0,0,0,50,50,0,50,50,0
12,BS,2702,Bettingen,50,37.5,8,8,8,50,36.5,0,0,0,50,37.5,0,50,36.5,0
12,BS,2703,Riehen,50,40,8,8,8,50,46,0,0,0,50,40,0,50,46,0
13,BL,2761,"Aesch (BL)",100,56,0.7,8.2,0.7,100,56,0.6,8.2,1,100,55,5,100,55,5
13,BL,2762,Allschwil,100,58,0.55,8,0.7,100,58,1,8,1,100,55,5,100,55,5
13,BL,2841,Anwil,100,60,0.7,7.5,0.7,100,60,0.7000000000000001,7.5,1,100,40,5,100,50,5
13,BL,2881,Arboldswil,100,59,0.7,7.25,0.7,100,59,0.7000000000000001,7.25,1,100,50,5,100,50,5
13,BL,2821,Arisdorf,100,59,0.59,6.75,0.7,100,59,0.59,6.75,1,100,55,5,100,55,5
13,BL,2763,Arlesheim,100,47,0.53,8,0.7,100,47,0.53,8,1,100,50,5,100,50,5
13,BL,2822,Augst,100,53,0.66,7.5,0.7,100,53,0.66,7.5,1,100,55,5,100,55,5
13,BL,2882,Bennwil,100,64,0.7,7.25,0.7,100,64,0.7000000000000001,7.25,1,100,55,5,100,55,5
13,BL,2764,Biel-Benken,100,46,0.6,7,0.6,100,46,0.6,7,1,100,46,5,100,46,5
13,BL,2765,Binningen,100,49,0.41,6.3,0.6,100,49,0.66,6.3,1,100,31,5,100,55,5
13,BL,2766,Birsfelden,100,62,0.7,11.5,0.7,100,62,1,11.5,1,100,55,5,100,55,5
13,BL,2781,Blauen,100,59.5,0.7,11,0.8,100,59.5,0.7000000000000001,11,0.8,100,44,5,100,55,5
13,BL,2767,Bottmingen,100,48,0.41,6.3,0.6,100,48,0.66,6.3,1,100,49,5,100,49,5
13,BL,2883,Bretzwil,100,58,0.8,7.25,0.7,100,58,0.8,7.25,1,100,44,5,100,55,5
13,BL,2782,Brislach,100,57,0.7,8,0.8,100,57,0.7000000000000001,8,0.8,100,50,5,100,55,5
13,BL,2823,Bubendorf,100,60,0.7,6.75,0.7,100,60,0.7000000000000001,6.75,1,100,55,5,100,55,5
13,BL,2843,Buckten,100,64,0.65,9,0.7,100,64,0.65,9,1,100,55,5,100,55,5
13,BL,2783,"Burg im Leimental",100,68,0.7,5,0.8,100,68,0.7000000000000001,5,0.8,100,55,5,100,55,5
13,BL,2844,Buus,100,58,0.7,7.5,0.7,100,58,0.7000000000000001,7.5,1,100,50,5,100,50,5
13,BL,2842,Böckten,100,59,0.7,9,0.7,100,59,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2884,Diegten,100,56,0.7,9,0.7,100,56,0.7000000000000001,9,1,100,50,5,100,50,5
13,BL,2845,Diepflingen,100,65,0.7,9,0.7,100,65,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2784,Dittingen,100,64,0.7,11,0.8,100,64,0.7000000000000001,11,0.8,100,55,5,100,55,5
13,BL,2785,Duggingen,100,54,0.7,9,0.8,100,54,0.7000000000000001,9,0.8,100,55,5,100,55,5
13,BL,2885,Eptingen,100,65,0.7,9,0.7,100,65,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2768,Ettingen,100,61,0.5,7,0.6,100,61,0.8999999999999999,7,1,100,50,5,100,50,5
13,BL,2824,Frenkendorf,100,57,0.6,9,0.7,100,57,0.6,9,1,100,55,5,100,55,5
13,BL,2825,Füllinsdorf,100,60,0.6,9,0.7,100,60,0.6,9,1,100,55,5,100,55,5
13,BL,2846,Gelterkinden,100,59,0.55,7.5,0.7,100,59,0.55,7.5,1,100,55,5,100,55,5
13,BL,2826,Giebenach,100,55,0.59,6.75,0.7,100,55,0.59,6.75,1,100,28,5,100,55,5
13,BL,2786,Grellingen,100,62,0.7,10,0.8,100,62,0.7000000000000001,10,0.8,100,55,5,100,55,5
13,BL,2848,Hemmiken,100,67,0.59,7.5,0.7,100,67,0.59,7.5,1,100,50,5,100,50,5
13,BL,2827,Hersberg,100,59,0.59,6.75,0.7,100,59,0.59,6.75,1,100,55,5,100,55,5
13,BL,2847,Häfelfingen,100,61,0.65,9,0.7,100,61,0.65,9,1,100,55,5,100,55,5
13,BL,2886,Hölstein,100,63,0.7,7.25,0.7,100,63,0.7000000000000001,7.25,1,100,55,5,100,55,5
13,BL,2849,Itingen,100,63,0.7,9,0.7,100,63,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2851,"Kilchberg (BL)",100,64,0.7,7.5,0.7,100,64,0.7000000000000001,7.5,1,100,55,5,100,55,5
13,BL,2850,Känerkinden,100,63,0.65,9,0.7,100,63,0.65,9,1,100,55,5,100,55,5
13,BL,2887,Lampenberg,100,62,0.7,7.25,0.7,100,62,0.7000000000000001,7.25,1,100,55,5,100,55,5
13,BL,2888,Langenbruck,100,56,0.6,9,0.7,100,56,0.6,9,1,100,55,5,100,55,5
13,BL,2787,Laufen,100,59,0.7,8,0.8,100,59,0.7000000000000001,8,0.8,100,55,5,100,55,5
13,BL,2828,Lausen,100,55,0.7,6.75,0.7,100,55,0.7000000000000001,6.75,1,100,55,5,100,55,5
13,BL,2889,Lauwil,100,60,0.8,7.25,0.7,100,60,0.8,7.25,1,100,50,5,100,55,5
13,BL,2890,Liedertswil,100,55,0.6,7.25,0.7,100,55,0.6,7.25,1,100,55,5,100,55,5
13,BL,2788,Liesberg,100,61,0.7,10,0.8,100,61,0.7000000000000001,10,0.8,100,55,5,100,55,5
13,BL,2829,Liestal,100,65,0.55,6.75,0.7,100,65,0.5,6.75,1,100,55,5,100,55,5
13,BL,2830,Lupsingen,100,58,0.7,6.75,0.7,100,58,0.7000000000000001,6.75,1,100,55,5,100,55,5
13,BL,2852,Läufelfingen,100,64.2,0.77,9,0.7,100,64.2,0.66,9,1,100,55,5,100,55,5
13,BL,2853,Maisprach,100,56,0.7,7.5,0.7,100,56,0.7000000000000001,7.5,1,100,50,5,100,50,5
13,BL,2770,Muttenz,100,56,0.55,8,0.7,100,56,0.81,8,1,100,55,5,100,55,5
13,BL,2769,Münchenstein,100,60,0.7,8.8,0.7,100,60,0.7000000000000001,8.8,1,100,55,5,100,55,5
13,BL,2789,Nenzlingen,100,62.5,0.7,11,0.8,100,62.5,0.7000000000000001,11,0.8,100,55,5,100,55,5
13,BL,2891,Niederdorf,100,64,0.6,7.25,0.7,100,64,0.6,7.25,1,100,55,5,100,55,5
13,BL,2854,Nusshof,100,62,0.7,9,0.7,100,62,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2892,"Oberdorf (BL)",100,65,0.6,7.25,0.7,100,65,0.6,7.25,1,100,55,5,100,55,5
13,BL,2771,"Oberwil (BL)",100,50,0.5,8.5,0.6,100,50,0.8999999999999999,8.5,1,100,55,5,100,55,5
13,BL,2855,Oltingen,100,64,0.7,7.5,0.7,100,64,0.7000000000000001,7.5,1,100,55,5,100,55,5
13,BL,2856,Ormalingen,100,59,0.59,7.5,0.7,100,59,0.59,7.5,1,100,55,5,100,55,5
13,BL,2772,Pfeffingen,100,45,0.7,7.25,0.7,100,45,0.6,7.25,1,100,45,5,100,45,5
13,BL,2831,Pratteln,100,58.5,0.66,7.5,0.7,100,58.5,0.66,7.5,1,100,55,5,100,55,5
